registered,registration_target,decision,reason,title,primary_artist,album,album_artist,genre,duration_sec,file_path_linux,file_path_windows,file_ext,file_size_bytes
1,0,include,tagged vocal/music candidate,君は僕に似ている,See-Saw,機動戦士ガンダムSEED DESTINY COMPLETE BEST,,Soundtrack,285,/mnt/d/yu28s/Music/music_centor/Compilations/機動戦士ガンダムSEED DESTINY COMPLETE BEST/08 君は僕に似ている.mp3,D:\yu28s\Music\music_centor\Compilations\機動戦士ガンダムSEED DESTINY COMPLETE BEST\08 君は僕に似ている.mp3,.mp3,4556932
1,0,include,tagged vocal/music candidate,Have a live day,Ceui,白恋サクラ*グラム THEME SONG COLLECTION! 4,,Soundtrack,269,/mnt/d/yu28s/Music/music_centor/Compilations/白恋サクラ_グラム THEME SONG COLLECTION! 4/01 Have a live day.m4a,D:\yu28s\Music\music_centor\Compilations\白恋サクラ_グラム THEME SONG COLLECTION! 4\01 Have a live day.m4a,.m4a,4372681
1,0,include,tagged vocal/music candidate,カルス,相良心,白恋サクラ*グラム THEME SONG COLLECTION! 4,,Soundtrack,298,/mnt/d/yu28s/Music/music_centor/Compilations/白恋サクラ_グラム THEME SONG COLLECTION! 4/02 カルス.m4a,D:\yu28s\Music\music_centor\Compilations\白恋サクラ_グラム THEME SONG COLLECTION! 4\02 カルス.m4a,.m4a,4793332
1,0,include,tagged vocal/music candidate,カルス,相良心,白恋サクラ*グラム THEME SONG COLLECTION! 4,,Soundtrack,298,/mnt/d/yu28s/Music/music_centor/Compilations/白恋サクラ_グラム THEME SONG COLLECTION! 4/02 カルス.mp3,D:\yu28s\Music\music_centor\Compilations\白恋サクラ_グラム THEME SONG COLLECTION! 4\02 カルス.mp3,.mp3,4767866
0,0,exclude,title looks like BGM/instrumental,Have a live day (off vocal),Ceui,白恋サクラ*グラム THEME SONG COLLECTION! 4,,Soundtrack,269,/mnt/d/yu28s/Music/music_centor/Compilations/白恋サクラ_グラム THEME SONG COLLECTION! 4/03 Have a live day (off vocal).m4a,D:\yu28s\Music\music_centor\Compilations\白恋サクラ_グラム THEME SONG COLLECTION! 4\03 Have a live day (off vocal).m4a,.m4a,4376249
0,0,exclude,title looks like BGM/instrumental,カルス (off vocal),相良心,白恋サクラ*グラム THEME SONG COLLECTION! 4,,Soundtrack,298,/mnt/d/yu28s/Music/music_centor/Compilations/白恋サクラ_グラム THEME SONG COLLECTION! 4/04 カルス (off vocal).m4a,D:\yu28s\Music\music_centor\Compilations\白恋サクラ_グラム THEME SONG COLLECTION! 4\04 カルス (off vocal).m4a,.m4a,4860141
1,0,include,tagged vocal/music candidate,Have a live day (short ver.),Ceui,白恋サクラ*グラム THEME SONG COLLECTION! 4,,Soundtrack,110,/mnt/d/yu28s/Music/music_centor/Compilations/白恋サクラ_グラム THEME SONG COLLECTION! 4/06 Have a live day (short ver.).m4a,D:\yu28s\Music\music_centor\Compilations\白恋サクラ_グラム THEME SONG COLLECTION! 4\06 Have a live day (short ver.).m4a,.m4a,1755187
1,0,include,tagged vocal/music candidate,Into Gray (feat. yuki),Laplacian,白昼夢の青写真 ボーカルコレクション,Laplacian,J-Pop,217,/mnt/d/yu28s/Music/music_centor/Compilations/白昼夢の青写真 ボーカルコレクション/08 Into Gray (feat. yuki) 2.m4a,D:\yu28s\Music\music_centor\Compilations\白昼夢の青写真 ボーカルコレクション\08 Into Gray (feat. yuki) 2.m4a,.m4a,8020792
1,0,include,tagged vocal/music candidate,Into Gray (feat. yuki),Laplacian,白昼夢の青写真 ボーカルコレクション,Laplacian,J-Pop,217,/mnt/d/yu28s/Music/music_centor/Compilations/白昼夢の青写真 ボーカルコレクション/08 Into Gray (feat. yuki).m4a,D:\yu28s\Music\music_centor\Compilations\白昼夢の青写真 ボーカルコレクション\08 Into Gray (feat. yuki).m4a,.m4a,8020792
0,0,review,soundtrack album,Girl meets Love (インスト),片霧烈火&鈴湯,花咲ワークスプリング! COMPLETE SOUNDTRACK [Disc 2],,Soundtrack,253,/mnt/d/yu28s/Music/music_centor/Compilations/花咲ワークスプリング! COMPLETE SOUNDTRACK [Disc 2]/2-16 Girl meets Love (インスト).m4a,D:\yu28s\Music\music_centor\Compilations\花咲ワークスプリング! COMPLETE SOUNDTRACK [Disc 2]\2-16 Girl meets Love (インスト).m4a,.m4a,4071273
0,0,review,soundtrack album,ピース (インスト),氷青,花咲ワークスプリング! COMPLETE SOUNDTRACK [Disc 2],,Soundtrack,220,/mnt/d/yu28s/Music/music_centor/Compilations/花咲ワークスプリング! COMPLETE SOUNDTRACK [Disc 2]/2-17 ピース (インスト).m4a,D:\yu28s\Music\music_centor\Compilations\花咲ワークスプリング! COMPLETE SOUNDTRACK [Disc 2]\2-17 ピース (インスト).m4a,.m4a,3586109
0,0,review,soundtrack album,precious time (インスト),fripSide,花咲ワークスプリング! COMPLETE SOUNDTRACK [Disc 2],,Soundtrack,299,/mnt/d/yu28s/Music/music_centor/Compilations/花咲ワークスプリング! COMPLETE SOUNDTRACK [Disc 2]/2-18 precious time (インスト).m4a,D:\yu28s\Music\music_centor\Compilations\花咲ワークスプリング! COMPLETE SOUNDTRACK [Disc 2]\2-18 precious time (インスト).m4a,.m4a,4880520
1,0,include,tagged vocal/music candidate,Wings of Courage - 空を超えて - piano style -,川田まみ,蒼の彼方のフォーリズム Vocal & Sound Collection,,Soundtrack,397,/mnt/d/yu28s/Music/music_centor/Compilations/蒼の彼方のフォーリズム Vocal & Sound Collection/1-02 Wings of Courage - 空を超えて - pian.m4a,D:\yu28s\Music\music_centor\Compilations\蒼の彼方のフォーリズム Vocal & Sound Collection\1-02 Wings of Courage - 空を超えて - pian.m4a,.m4a,6226248
1,0,include,tagged vocal/music candidate,INFINITE SKY,KOTOKO,蒼の彼方のフォーリズム Vocal & Sound Collection,,Soundtrack,238,/mnt/d/yu28s/Music/music_centor/Compilations/蒼の彼方のフォーリズム Vocal & Sound Collection/1-03 INFINITE SKY.m4a,D:\yu28s\Music\music_centor\Compilations\蒼の彼方のフォーリズム Vocal & Sound Collection\1-03 INFINITE SKY.m4a,.m4a,3794644
1,0,include,tagged vocal/music candidate,Sky is the limit,川田まみ,蒼の彼方のフォーリズム Vocal & Sound Collection,,Soundtrack,334,/mnt/d/yu28s/Music/music_centor/Compilations/蒼の彼方のフォーリズム Vocal & Sound Collection/1-04 Sky is the limit.m4a,D:\yu28s\Music\music_centor\Compilations\蒼の彼方のフォーリズム Vocal & Sound Collection\1-04 Sky is the limit.m4a,.m4a,5258312
0,0,exclude,title looks like BGM/instrumental,Wings of Courage - 空を超えて - Instrumental ver.,川田まみ,蒼の彼方のフォーリズム Vocal & Sound Collection,,Soundtrack,298,/mnt/d/yu28s/Music/music_centor/Compilations/蒼の彼方のフォーリズム Vocal & Sound Collection/1-05 Wings of Courage - 空を超えて - Inst.m4a,D:\yu28s\Music\music_centor\Compilations\蒼の彼方のフォーリズム Vocal & Sound Collection\1-05 Wings of Courage - 空を超えて - Inst.m4a,.m4a,4701838
0,0,exclude,title looks like BGM/instrumental,Wings of Courage - 空を超えて - piano style Instrumental ver.,川田まみ,蒼の彼方のフォーリズム Vocal & Sound Collection,,Soundtrack,397,/mnt/d/yu28s/Music/music_centor/Compilations/蒼の彼方のフォーリズム Vocal & Sound Collection/1-06 Wings of Courage - 空を超えて - pian.m4a,D:\yu28s\Music\music_centor\Compilations\蒼の彼方のフォーリズム Vocal & Sound Collection\1-06 Wings of Courage - 空を超えて - pian.m4a,.m4a,6148575
0,0,exclude,title looks like BGM/instrumental,INFINITE SKY Instrumental ver.,KOTOKO,蒼の彼方のフォーリズム Vocal & Sound Collection,,Soundtrack,238,/mnt/d/yu28s/Music/music_centor/Compilations/蒼の彼方のフォーリズム Vocal & Sound Collection/1-07 INFINITE SKY Instrumental ver..m4a,D:\yu28s\Music\music_centor\Compilations\蒼の彼方のフォーリズム Vocal & Sound Collection\1-07 INFINITE SKY Instrumental ver..m4a,.m4a,3895416
0,0,exclude,title looks like BGM/instrumental,Sky is the limit Instrumental ver.,川田まみ,蒼の彼方のフォーリズム Vocal & Sound Collection,,Soundtrack,332,/mnt/d/yu28s/Music/music_centor/Compilations/蒼の彼方のフォーリズム Vocal & Sound Collection/1-08 Sky is the limit Instrumental v.m4a,D:\yu28s\Music\music_centor\Compilations\蒼の彼方のフォーリズム Vocal & Sound Collection\1-08 Sky is the limit Instrumental v.m4a,.m4a,5295845
1,0,include,tagged vocal/music candidate,空恋 - sorakoi -,倉科明日香,蒼の彼方のフォーリズム VOCAL&SOUND COLLECTION [Disk 2],,Other,320,/mnt/d/yu28s/Music/music_centor/Compilations/蒼の彼方のフォーリズム VOCAL&SOUND COLLECTION [Disk/2-01 空恋 - sorakoi -.m4a,D:\yu28s\Music\music_centor\Compilations\蒼の彼方のフォーリズム VOCAL&SOUND COLLECTION [Disk\2-01 空恋 - sorakoi -.m4a,.m4a,5084195
1,0,include,tagged vocal/music candidate,Sense of Life,鳶沢みさき,蒼の彼方のフォーリズム VOCAL&SOUND COLLECTION [Disk 2],,Other,277,/mnt/d/yu28s/Music/music_centor/Compilations/蒼の彼方のフォーリズム VOCAL&SOUND COLLECTION [Disk/2-02 Sense of Life.m4a,D:\yu28s\Music\music_centor\Compilations\蒼の彼方のフォーリズム VOCAL&SOUND COLLECTION [Disk\2-02 Sense of Life.m4a,.m4a,4466837
1,0,include,tagged vocal/music candidate,Millions of You,有坂真白,蒼の彼方のフォーリズム VOCAL&SOUND COLLECTION [Disk 2],,Other,291,/mnt/d/yu28s/Music/music_centor/Compilations/蒼の彼方のフォーリズム VOCAL&SOUND COLLECTION [Disk/2-03 Millions of You.m4a,D:\yu28s\Music\music_centor\Compilations\蒼の彼方のフォーリズム VOCAL&SOUND COLLECTION [Disk\2-03 Millions of You.m4a,.m4a,4687473
1,0,include,tagged vocal/music candidate,NIGHT FLIGHT,市ノ瀬莉佳,蒼の彼方のフォーリズム VOCAL&SOUND COLLECTION [Disk 2],,Other,196,/mnt/d/yu28s/Music/music_centor/Compilations/蒼の彼方のフォーリズム VOCAL&SOUND COLLECTION [Disk/2-04 NIGHT FLIGHT.m4a,D:\yu28s\Music\music_centor\Compilations\蒼の彼方のフォーリズム VOCAL&SOUND COLLECTION [Disk\2-04 NIGHT FLIGHT.m4a,.m4a,3123318
0,0,exclude,title looks like BGM/instrumental,空恋 - sorakoi - instrumental ver.,倉科明日香,蒼の彼方のフォーリズム VOCAL&SOUND COLLECTION [Disk 2],,Other,320,/mnt/d/yu28s/Music/music_centor/Compilations/蒼の彼方のフォーリズム VOCAL&SOUND COLLECTION [Disk/2-05 空恋 - sorakoi - instrumental ver.m4a,D:\yu28s\Music\music_centor\Compilations\蒼の彼方のフォーリズム VOCAL&SOUND COLLECTION [Disk\2-05 空恋 - sorakoi - instrumental ver.m4a,.m4a,5202555
0,0,exclude,title looks like BGM/instrumental,Sense of Life instrumental ver.,鳶沢みさき,蒼の彼方のフォーリズム VOCAL&SOUND COLLECTION [Disk 2],,Other,277,/mnt/d/yu28s/Music/music_centor/Compilations/蒼の彼方のフォーリズム VOCAL&SOUND COLLECTION [Disk/2-06 Sense of Life instrumental ver..m4a,D:\yu28s\Music\music_centor\Compilations\蒼の彼方のフォーリズム VOCAL&SOUND COLLECTION [Disk\2-06 Sense of Life instrumental ver..m4a,.m4a,4463337
0,0,exclude,title looks like BGM/instrumental,Millions of You instrumental ver.,有坂真白,蒼の彼方のフォーリズム VOCAL&SOUND COLLECTION [Disk 2],,Other,291,/mnt/d/yu28s/Music/music_centor/Compilations/蒼の彼方のフォーリズム VOCAL&SOUND COLLECTION [Disk/2-07 Millions of You instrumental ve.m4a,D:\yu28s\Music\music_centor\Compilations\蒼の彼方のフォーリズム VOCAL&SOUND COLLECTION [Disk\2-07 Millions of You instrumental ve.m4a,.m4a,4751880
0,0,exclude,title looks like BGM/instrumental,NIGHT FLIGHT instrumental ver.,市ノ瀬莉佳,蒼の彼方のフォーリズム VOCAL&SOUND COLLECTION [Disk 2],,Other,194,/mnt/d/yu28s/Music/music_centor/Compilations/蒼の彼方のフォーリズム VOCAL&SOUND COLLECTION [Disk/2-08 NIGHT FLIGHT instrumental ver..m4a,D:\yu28s\Music\music_centor\Compilations\蒼の彼方のフォーリズム VOCAL&SOUND COLLECTION [Disk\2-08 NIGHT FLIGHT instrumental ver..m4a,.m4a,3161170
1,0,include,tagged vocal/music candidate,絆,Kra,遊☆戯☆王5D's VOCAL BEST!!,,Soundtrack,241,/mnt/d/yu28s/Music/music_centor/Compilations/遊☆戯☆王5D's VOCAL BEST!!/01 絆.m4a,D:\yu28s\Music\music_centor\Compilations\遊☆戯☆王5D's VOCAL BEST!!\01 絆.m4a,.m4a,3802227
1,0,include,tagged vocal/music candidate,START,中河内雅貴,遊☆戯☆王5D's VOCAL BEST!!,,Soundtrack,274,/mnt/d/yu28s/Music/music_centor/Compilations/遊☆戯☆王5D's VOCAL BEST!!/02 START.m4a,D:\yu28s\Music\music_centor\Compilations\遊☆戯☆王5D's VOCAL BEST!!\02 START.m4a,.m4a,4337425
1,0,include,tagged vocal/music candidate,LAST TRAIN -新しい朝-,knotlamp,遊☆戯☆王5D's VOCAL BEST!!,,Soundtrack,245,/mnt/d/yu28s/Music/music_centor/Compilations/遊☆戯☆王5D's VOCAL BEST!!/03 LAST TRAIN -新しい朝-.m4a,D:\yu28s\Music\music_centor\Compilations\遊☆戯☆王5D's VOCAL BEST!!\03 LAST TRAIN -新しい朝-.m4a,.m4a,3849531
1,0,include,tagged vocal/music candidate,CROSS GAME,Alice Nine,遊☆戯☆王5D's VOCAL BEST!!,,Soundtrack,226,/mnt/d/yu28s/Music/music_centor/Compilations/遊☆戯☆王5D's VOCAL BEST!!/04 CROSS GAME.m4a,D:\yu28s\Music\music_centor\Compilations\遊☆戯☆王5D's VOCAL BEST!!\04 CROSS GAME.m4a,.m4a,3547246
1,0,include,tagged vocal/music candidate,FREEDOM,La-Vie.,遊☆戯☆王5D's VOCAL BEST!!,,Soundtrack,243,/mnt/d/yu28s/Music/music_centor/Compilations/遊☆戯☆王5D's VOCAL BEST!!/05 FREEDOM.m4a,D:\yu28s\Music\music_centor\Compilations\遊☆戯☆王5D's VOCAL BEST!!\05 FREEDOM.m4a,.m4a,3833548
1,0,include,tagged vocal/music candidate,-OZONE-,vistlip,遊☆戯☆王5D's VOCAL BEST!!,,Soundtrack,279,/mnt/d/yu28s/Music/music_centor/Compilations/遊☆戯☆王5D's VOCAL BEST!!/06 -OZONE-.m4a,D:\yu28s\Music\music_centor\Compilations\遊☆戯☆王5D's VOCAL BEST!!\06 -OZONE-.m4a,.m4a,4414214
1,0,include,tagged vocal/music candidate,BELIEVE IN NEXUS,遠藤正明,遊☆戯☆王5D's VOCAL BEST!!,,Soundtrack,206,/mnt/d/yu28s/Music/music_centor/Compilations/遊☆戯☆王5D's VOCAL BEST!!/07 BELIEVE IN NEXUS.m4a,D:\yu28s\Music\music_centor\Compilations\遊☆戯☆王5D's VOCAL BEST!!\07 BELIEVE IN NEXUS.m4a,.m4a,3315636
1,0,include,tagged vocal/music candidate,Close to you,ALvino,遊☆戯☆王5D's VOCAL BEST!!,,Soundtrack,223,/mnt/d/yu28s/Music/music_centor/Compilations/遊☆戯☆王5D's VOCAL BEST!!/08 Close to you.m4a,D:\yu28s\Music\music_centor\Compilations\遊☆戯☆王5D's VOCAL BEST!!\08 Close to you.m4a,.m4a,3597391
1,0,include,tagged vocal/music candidate,明日への道 ～Going my way!!～,遠藤正明,遊☆戯☆王5D's VOCAL BEST!!,,Soundtrack,231,/mnt/d/yu28s/Music/music_centor/Compilations/遊☆戯☆王5D's VOCAL BEST!!/09 明日への道 ～Going my way!!～.m4a,D:\yu28s\Music\music_centor\Compilations\遊☆戯☆王5D's VOCAL BEST!!\09 明日への道 ～Going my way!!～.m4a,.m4a,3640443
1,0,include,tagged vocal/music candidate,みらいいろ,Plastic Tree,遊☆戯☆王5D's VOCAL BEST!!,,Soundtrack,249,/mnt/d/yu28s/Music/music_centor/Compilations/遊☆戯☆王5D's VOCAL BEST!!/10 みらいいろ.m4a,D:\yu28s\Music\music_centor\Compilations\遊☆戯☆王5D's VOCAL BEST!!\10 みらいいろ.m4a,.m4a,4039044
1,0,include,tagged vocal/music candidate,You say…明日へ,La-Vie.,遊☆戯☆王5D's VOCAL BEST!!,,Soundtrack,302,/mnt/d/yu28s/Music/music_centor/Compilations/遊☆戯☆王5D's VOCAL BEST!!/11 You say…明日へ.m4a,D:\yu28s\Music\music_centor\Compilations\遊☆戯☆王5D's VOCAL BEST!!\11 You say…明日へ.m4a,.m4a,4835501
1,0,include,tagged vocal/music candidate,Clear Mind,遠藤正明,遊☆戯☆王5D's VOCAL BEST!!,,Soundtrack,267,/mnt/d/yu28s/Music/music_centor/Compilations/遊☆戯☆王5D's VOCAL BEST!!/12 Clear Mind.m4a,D:\yu28s\Music\music_centor\Compilations\遊☆戯☆王5D's VOCAL BEST!!\12 Clear Mind.m4a,.m4a,4184548
1,0,include,tagged vocal/music candidate,YAKUSOKU NO MELODY,遠藤正明,遊☆戯☆王5D's VOCAL BEST!!,,Soundtrack,406,/mnt/d/yu28s/Music/music_centor/Compilations/遊☆戯☆王5D's VOCAL BEST!!/13 YAKUSOKU NO MELODY.m4a,D:\yu28s\Music\music_centor\Compilations\遊☆戯☆王5D's VOCAL BEST!!\13 YAKUSOKU NO MELODY.m4a,.m4a,6426244
1,0,include,tagged vocal/music candidate,快晴・上昇・ハレルーヤ,JINDOU,遊☆戯☆王デュエルモンスターズGX VOCAL BEST!!,,Soundtrack,139,/mnt/d/yu28s/Music/music_centor/Compilations/遊☆戯☆王デュエルモンスターズGX VOCAL BEST!!/01 快晴・上昇・ハレルーヤ.m4a,D:\yu28s\Music\music_centor\Compilations\遊☆戯☆王デュエルモンスターズGX VOCAL BEST!!\01 快晴・上昇・ハレルーヤ.m4a,.m4a,2170600
1,0,include,tagged vocal/music candidate,限界バトル,JAM Project,遊☆戯☆王デュエルモンスターズGX VOCAL BEST!!,,Soundtrack,250,/mnt/d/yu28s/Music/music_centor/Compilations/遊☆戯☆王デュエルモンスターズGX VOCAL BEST!!/02 限界バトル.m4a,D:\yu28s\Music\music_centor\Compilations\遊☆戯☆王デュエルモンスターズGX VOCAL BEST!!\02 限界バトル.m4a,.m4a,3947657
1,0,include,tagged vocal/music candidate,99%,BOWL,遊☆戯☆王デュエルモンスターズGX VOCAL BEST!!,,Soundtrack,200,/mnt/d/yu28s/Music/music_centor/Compilations/遊☆戯☆王デュエルモンスターズGX VOCAL BEST!!/03 99%.m4a,D:\yu28s\Music\music_centor\Compilations\遊☆戯☆王デュエルモンスターズGX VOCAL BEST!!\03 99%.m4a,.m4a,3163516
1,0,include,tagged vocal/music candidate,Wake Up Your Heart,KENN with The NaB's,遊☆戯☆王デュエルモンスターズGX VOCAL BEST!!,,Soundtrack,247,/mnt/d/yu28s/Music/music_centor/Compilations/遊☆戯☆王デュエルモンスターズGX VOCAL BEST!!/04 Wake Up Your Heart.m4a,D:\yu28s\Music\music_centor\Compilations\遊☆戯☆王デュエルモンスターズGX VOCAL BEST!!\04 Wake Up Your Heart.m4a,.m4a,3866403
1,0,include,tagged vocal/music candidate,ティアドロップ,BOWL,遊☆戯☆王デュエルモンスターズGX VOCAL BEST!!,,Soundtrack,232,/mnt/d/yu28s/Music/music_centor/Compilations/遊☆戯☆王デュエルモンスターズGX VOCAL BEST!!/05 ティアドロップ.m4a,D:\yu28s\Music\music_centor\Compilations\遊☆戯☆王デュエルモンスターズGX VOCAL BEST!!\05 ティアドロップ.m4a,.m4a,3667789
1,0,include,tagged vocal/music candidate,太陽,BITE THE LUNG,遊☆戯☆王デュエルモンスターズGX VOCAL BEST!!,,Soundtrack,240,/mnt/d/yu28s/Music/music_centor/Compilations/遊☆戯☆王デュエルモンスターズGX VOCAL BEST!!/06 太陽.m4a,D:\yu28s\Music\music_centor\Compilations\遊☆戯☆王デュエルモンスターズGX VOCAL BEST!!\06 太陽.m4a,.m4a,3857948
1,0,include,tagged vocal/music candidate,"Precious Time, Glory Days",サイキックラバー,遊☆戯☆王デュエルモンスターズGX VOCAL BEST!!,,Soundtrack,253,"/mnt/d/yu28s/Music/music_centor/Compilations/遊☆戯☆王デュエルモンスターズGX VOCAL BEST!!/07 Precious Time, Glory Days.m4a","D:\yu28s\Music\music_centor\Compilations\遊☆戯☆王デュエルモンスターズGX VOCAL BEST!!\07 Precious Time, Glory Days.m4a",.m4a,4022731
1,0,include,tagged vocal/music candidate,Endless Dream,きただにひろし,遊☆戯☆王デュエルモンスターズGX VOCAL BEST!!,,Soundtrack,245,/mnt/d/yu28s/Music/music_centor/Compilations/遊☆戯☆王デュエルモンスターズGX VOCAL BEST!!/08 Endless Dream.m4a,D:\yu28s\Music\music_centor\Compilations\遊☆戯☆王デュエルモンスターズGX VOCAL BEST!!\08 Endless Dream.m4a,.m4a,3919778
0,0,review,soundtrack album,Golden Mission,佐咲紗花,金色ラブリッチェ COMPLETE SOUNDTRACK,,Soundtrack,247,/mnt/d/yu28s/Music/music_centor/Compilations/金色ラブリッチェ COMPLETE SOUNDTRACK/1-01 Golden Mission.mp3,D:\yu28s\Music\music_centor\Compilations\金色ラブリッチェ COMPLETE SOUNDTRACK\1-01 Golden Mission.mp3,.mp3,3950081
0,0,review,soundtrack album,shining! our life,柚子乃,金色ラブリッチェ COMPLETE SOUNDTRACK,,Soundtrack,226,/mnt/d/yu28s/Music/music_centor/Compilations/金色ラブリッチェ COMPLETE SOUNDTRACK/1-18 shining! our life.mp3,D:\yu28s\Music\music_centor\Compilations\金色ラブリッチェ COMPLETE SOUNDTRACK\1-18 shining! our life.mp3,.mp3,3619457
0,0,review,soundtrack album,あの輝きを忘れない,茶太,金色ラブリッチェ COMPLETE SOUNDTRACK,,Soundtrack,408,/mnt/d/yu28s/Music/music_centor/Compilations/金色ラブリッチェ COMPLETE SOUNDTRACK/2-15 あの輝きを忘れない.mp3,D:\yu28s\Music\music_centor\Compilations\金色ラブリッチェ COMPLETE SOUNDTRACK\2-15 あの輝きを忘れない.mp3,.mp3,6530531
0,0,review,soundtrack album,Goleden Mission (インスト),佐咲紗花,金色ラブリッチェ COMPLETE SOUNDTRACK,,Soundtrack,245,/mnt/d/yu28s/Music/music_centor/Compilations/金色ラブリッチェ COMPLETE SOUNDTRACK/2-16 Goleden Mission (インスト).mp3,D:\yu28s\Music\music_centor\Compilations\金色ラブリッチェ COMPLETE SOUNDTRACK\2-16 Goleden Mission (インスト).mp3,.mp3,3923786
0,0,review,soundtrack album,shining! our life (インスト),柚子乃,金色ラブリッチェ COMPLETE SOUNDTRACK,,Soundtrack,227,/mnt/d/yu28s/Music/music_centor/Compilations/金色ラブリッチェ COMPLETE SOUNDTRACK/2-17 shining! our life (インスト).mp3,D:\yu28s\Music\music_centor\Compilations\金色ラブリッチェ COMPLETE SOUNDTRACK\2-17 shining! our life (インスト).mp3,.mp3,3632448
0,0,review,soundtrack album,あの輝きを忘れない (インスト),茶太,金色ラブリッチェ COMPLETE SOUNDTRACK,,Soundtrack,405,/mnt/d/yu28s/Music/music_centor/Compilations/金色ラブリッチェ COMPLETE SOUNDTRACK/2-18 あの輝きを忘れない (インスト).mp3,D:\yu28s\Music\music_centor\Compilations\金色ラブリッチェ COMPLETE SOUNDTRACK\2-18 あの輝きを忘れない (インスト).mp3,.mp3,6486241
1,0,include,tagged vocal/music candidate,Golden Route,Duca,金色ラブリッチェ GOLD BEST [Disc2],,Soundtrack,271,/mnt/d/yu28s/Music/music_centor/Compilations/金色ラブリッチェ GOLD BEST [Disc2]/01 Golden Route.m4a,D:\yu28s\Music\music_centor\Compilations\金色ラブリッチェ GOLD BEST [Disc2]\01 Golden Route.m4a,.m4a,4293219
0,1,include,tagged vocal/music candidate,君想う水辺のアリア,水月陵,金色ラブリッチェ GOLD BEST [Disc2],,Soundtrack,185,/mnt/d/yu28s/Music/music_centor/Compilations/金色ラブリッチェ GOLD BEST [Disc2]/02 君想う水辺のアリア.m4a,D:\yu28s\Music\music_centor\Compilations\金色ラブリッチェ GOLD BEST [Disc2]\02 君想う水辺のアリア.m4a,.m4a,2953194
0,1,include,tagged vocal/music candidate,morning dew,松本慎一郎,金色ラブリッチェ GOLD BEST [Disc2],,Soundtrack,178,/mnt/d/yu28s/Music/music_centor/Compilations/金色ラブリッチェ GOLD BEST [Disc2]/03 morning dew.m4a,D:\yu28s\Music\music_centor\Compilations\金色ラブリッチェ GOLD BEST [Disc2]\03 morning dew.m4a,.m4a,2814341
0,1,include,tagged vocal/music candidate,Ordinary Day,樋口秀樹,金色ラブリッチェ GOLD BEST [Disc2],,Soundtrack,112,/mnt/d/yu28s/Music/music_centor/Compilations/金色ラブリッチェ GOLD BEST [Disc2]/04 Ordinary Day.m4a,D:\yu28s\Music\music_centor\Compilations\金色ラブリッチェ GOLD BEST [Disc2]\04 Ordinary Day.m4a,.m4a,1781741
0,1,include,tagged vocal/music candidate,凸凹フレンズ,Arte Refact,金色ラブリッチェ GOLD BEST [Disc2],,Soundtrack,149,/mnt/d/yu28s/Music/music_centor/Compilations/金色ラブリッチェ GOLD BEST [Disc2]/05 凸凹フレンズ.m4a,D:\yu28s\Music\music_centor\Compilations\金色ラブリッチェ GOLD BEST [Disc2]\05 凸凹フレンズ.m4a,.m4a,2406291
0,1,include,tagged vocal/music candidate,落ち葉の散歩道,Arte Refact,金色ラブリッチェ GOLD BEST [Disc2],,Soundtrack,163,/mnt/d/yu28s/Music/music_centor/Compilations/金色ラブリッチェ GOLD BEST [Disc2]/06 落ち葉の散歩道.m4a,D:\yu28s\Music\music_centor\Compilations\金色ラブリッチェ GOLD BEST [Disc2]\06 落ち葉の散歩道.m4a,.m4a,2633725
0,1,include,tagged vocal/music candidate,上善如水,松本慎一郎,金色ラブリッチェ GOLD BEST [Disc2],,Soundtrack,211,/mnt/d/yu28s/Music/music_centor/Compilations/金色ラブリッチェ GOLD BEST [Disc2]/07 上善如水.m4a,D:\yu28s\Music\music_centor\Compilations\金色ラブリッチェ GOLD BEST [Disc2]\07 上善如水.m4a,.m4a,3341900
0,1,include,tagged vocal/music candidate,夕影,松本慎一郎,金色ラブリッチェ GOLD BEST [Disc2],,Soundtrack,167,/mnt/d/yu28s/Music/music_centor/Compilations/金色ラブリッチェ GOLD BEST [Disc2]/08 夕影.m4a,D:\yu28s\Music\music_centor\Compilations\金色ラブリッチェ GOLD BEST [Disc2]\08 夕影.m4a,.m4a,2724726
0,1,include,tagged vocal/music candidate,君と二人で,樋口秀樹,金色ラブリッチェ GOLD BEST [Disc2],,Soundtrack,193,/mnt/d/yu28s/Music/music_centor/Compilations/金色ラブリッチェ GOLD BEST [Disc2]/09 君と二人で.m4a,D:\yu28s\Music\music_centor\Compilations\金色ラブリッチェ GOLD BEST [Disc2]\09 君と二人で.m4a,.m4a,3057744
0,1,include,tagged vocal/music candidate,passion subliminal,Arte Refact,金色ラブリッチェ GOLD BEST [Disc2],,Soundtrack,151,/mnt/d/yu28s/Music/music_centor/Compilations/金色ラブリッチェ GOLD BEST [Disc2]/10 passion subliminal.m4a,D:\yu28s\Music\music_centor\Compilations\金色ラブリッチェ GOLD BEST [Disc2]\10 passion subliminal.m4a,.m4a,2444026
0,1,include,tagged vocal/music candidate,lose my memory,Arte Refact,金色ラブリッチェ GOLD BEST [Disc2],,Soundtrack,175,/mnt/d/yu28s/Music/music_centor/Compilations/金色ラブリッチェ GOLD BEST [Disc2]/11 lose my memory.m4a,D:\yu28s\Music\music_centor\Compilations\金色ラブリッチェ GOLD BEST [Disc2]\11 lose my memory.m4a,.m4a,2788496
